DYADID,Person,PID,Day,DayOfWeek,TIME,GENDER,GenderS,AConflict,PConflict,AconflictC,PconflictC,CAAvoid,CPAvoid,woman,man,ASATISF,PSATISF,AsatisfC,PsatisfC,AconflictC_mean,PconflictC_mean,AconflictCC,PconflictCC
141,2,1412,1,3,-6.5,-1,Woman,1,4,-0.99,2.01,-1.262742718,-0.137742718,1,0,6.75,6,0.425651314,-0.324348686,-0.347142857,0.152857143,-0.642857143,1.857142857
141,2,1412,2,4,-5.5,-1,Woman,1,4,-0.99,2.01,-1.262742718,-0.137742718,1,0,6.5,6.5,0.175651314,0.175651314,-0.347142857,0.152857143,-0.642857143,1.857142857
141,2,1412,3,5,-4.5,-1,Woman,1,2,-0.99,0.01,-1.262742718,-0.137742718,1,0,6.75,6,0.425651314,-0.324348686,-0.347142857,0.152857143,-0.642857143,-0.142857143
141,2,1412,4,6,-3.5,-1,Woman,2,1,0.01,-0.99,-1.262742718,-0.137742718,1,0,6.5,6.75,0.175651314,0.425651314,-0.347142857,0.152857143,0.357142857,-1.142857143
141,2,1412,5,7,-2.5,-1,Woman,1,1,-0.99,-0.99,-1.262742718,-0.137742718,1,0,7,7,0.675651314,0.675651314,-0.347142857,0.152857143,-0.642857143,-1.142857143
141,2,1412,6,1,-1.5,-1,Woman,2,2,0.01,0.01,-1.262742718,-0.137742718,1,0,6.5,7,0.175651314,0.675651314,-0.347142857,0.152857143,0.357142857,-0.142857143
141,2,1412,7,2,-0.5,-1,Woman,1,1,-0.99,-0.99,-1.262742718,-0.137742718,1,0,7,6.75,0.675651314,0.425651314,-0.347142857,0.152857143,-0.642857143,-1.142857143
141,2,1412,8,3,0.5,-1,Woman,2,2,0.01,0.01,-1.262742718,-0.137742718,1,0,6,6.5,-0.324348686,0.175651314,-0.347142857,0.152857143,0.357142857,-0.142857143
141,2,1412,9,4,1.5,-1,Woman,4,3,2.01,1.01,-1.262742718,-0.137742718,1,0,6,6.75,-0.324348686,0.425651314,-0.347142857,0.152857143,2.357142857,0.857142857
141,2,1412,10,5,2.5,-1,Woman,1,1,-0.99,-0.99,-1.262742718,-0.137742718,1,0,6,6.5,-0.324348686,0.175651314,-0.347142857,0.152857143,-0.642857143,-1.142857143
141,2,1412,11,6,3.5,-1,Woman,3,1,1.01,-0.99,-1.262742718,-0.137742718,1,0,6.5,6.5,0.175651314,0.175651314,-0.347142857,0.152857143,1.357142857,-1.142857143
141,2,1412,12,7,4.5,-1,Woman,1,1,-0.99,-0.99,-1.262742718,-0.137742718,1,0,6.25,7,-0.074348686,0.675651314,-0.347142857,0.152857143,-0.642857143,-1.142857143
141,2,1412,13,1,5.5,-1,Woman,2,3,0.01,1.01,-1.262742718,-0.137742718,1,0,6,6.25,-0.324348686,-0.074348686,-0.347142857,0.152857143,0.357142857,0.857142857
141,2,1412,14,2,6.5,-1,Woman,1,4,-0.99,2.01,-1.262742718,-0.137742718,1,0,6.75,7,0.425651314,0.675651314,-0.347142857,0.152857143,-0.642857143,1.857142857
142,1,1421,1,3,-6.5,1,Man,2,2,0.01,0.01,-0.637742718,-0.887742718,0,1,7,7,0.675651314,0.675651314,0.01,0.938571429,3.12E-17,-0.928571429
142,1,1421,2,4,-5.5,1,Man,1,2,-0.99,0.01,-0.637742718,-0.887742718,0,1,6.75,7,0.425651314,0.675651314,0.01,0.938571429,-1,-0.928571429
142,1,1421,3,5,-4.5,1,Man,1,1,-0.99,-0.99,-0.637742718,-0.887742718,0,1,6.75,7,0.425651314,0.675651314,0.01,0.938571429,-1,-1.928571429
142,1,1421,4,6,-3.5,1,Man,1,1,-0.99,-0.99,-0.637742718,-0.887742718,0,1,7,7,0.675651314,0.675651314,0.01,0.938571429,-1,-1.928571429
142,1,1421,5,7,-2.5,1,Man,2,5,0.01,3.01,-0.637742718,-0.887742718,0,1,7,7,0.675651314,0.675651314,0.01,0.938571429,3.12E-17,2.071428571
142,1,1421,6,1,-1.5,1,Man,3,3,1.01,1.01,-0.637742718,-0.887742718,0,1,6,6.5,-0.324348686,0.175651314,0.01,0.938571429,1,0.071428571
142,1,1421,7,2,-0.5,1,Man,3,3,1.01,1.01,-0.637742718,-0.887742718,0,1,6,6.5,-0.324348686,0.175651314,0.01,0.938571429,1,0.071428571
142,1,1421,8,3,0.5,1,Man,2,4,0.01,2.01,-0.637742718,-0.887742718,0,1,6.25,6,-0.074348686,-0.324348686,0.01,0.938571429,3.12E-17,1.071428571
142,1,1421,9,4,1.5,1,Man,4,5,2.01,3.01,-0.637742718,-0.887742718,0,1,5.75,5.75,-0.574348686,-0.574348686,0.01,0.938571429,2,2.071428571
142,1,1421,10,5,2.5,1,Man,1,2,-0.99,0.01,-0.637742718,-0.887742718,0,1,7,7,0.675651314,0.675651314,0.01,0.938571429,-1,-0.928571429
142,1,1421,11,6,3.5,1,Man,1,3,-0.99,1.01,-0.637742718,-0.887742718,0,1,7,7,0.675651314,0.675651314,0.01,0.938571429,-1,0.071428571
142,1,1421,12,7,4.5,1,Man,2,4,0.01,2.01,-0.637742718,-0.887742718,0,1,7,6.5,0.675651314,0.175651314,0.01,0.938571429,3.12E-17,1.071428571
142,1,1421,13,1,5.5,1,Man,3,3,1.01,1.01,-0.637742718,-0.887742718,0,1,6.5,6.75,0.175651314,0.425651314,0.01,0.938571429,1,0.071428571
142,1,1421,14,2,6.5,1,Man,2,3,0.01,1.01,-0.637742718,-0.887742718,0,1,7,7,0.675651314,0.675651314,0.01,0.938571429,3.12E-17,0.071428571
142,2,1422,1,3,-6.5,-1,Woman,2,2,0.01,0.01,-0.887742718,-0.637742718,1,0,7,7,0.675651314,0.675651314,0.938571429,0.01,-0.928571429,3.12E-17
142,2,1422,2,4,-5.5,-1,Woman,2,1,0.01,-0.99,-0.887742718,-0.637742718,1,0,7,6.75,0.675651314,0.425651314,0.938571429,0.01,-0.928571429,-1
142,2,1422,3,5,-4.5,-1,Woman,1,1,-0.99,-0.99,-0.887742718,-0.637742718,1,0,7,6.75,0.675651314,0.425651314,0.938571429,0.01,-1.928571429,-1
142,2,1422,4,6,-3.5,-1,Woman,1,1,-0.99,-0.99,-0.887742718,-0.637742718,1,0,7,7,0.675651314,0.675651314,0.938571429,0.01,-1.928571429,-1
142,2,1422,5,7,-2.5,-1,Woman,5,2,3.01,0.01,-0.887742718,-0.637742718,1,0,7,7,0.675651314,0.675651314,0.938571429,0.01,2.071428571,3.12E-17
142,2,1422,6,1,-1.5,-1,Woman,3,3,1.01,1.01,-0.887742718,-0.637742718,1,0,6.5,6,0.175651314,-0.324348686,0.938571429,0.01,0.071428571,1
142,2,1422,7,2,-0.5,-1,Woman,3,3,1.01,1.01,-0.887742718,-0.637742718,1,0,6.5,6,0.175651314,-0.324348686,0.938571429,0.01,0.071428571,1
142,2,1422,8,3,0.5,-1,Woman,4,2,2.01,0.01,-0.887742718,-0.637742718,1,0,6,6.25,-0.324348686,-0.074348686,0.938571429,0.01,1.071428571,3.12E-17
142,2,1422,9,4,1.5,-1,Woman,5,4,3.01,2.01,-0.887742718,-0.637742718,1,0,5.75,5.75,-0.574348686,-0.574348686,0.938571429,0.01,2.071428571,2
142,2,1422,10,5,2.5,-1,Woman,2,1,0.01,-0.99,-0.887742718,-0.637742718,1,0,7,7,0.675651314,0.675651314,0.938571429,0.01,-0.928571429,-1
142,2,1422,11,6,3.5,-1,Woman,3,1,1.01,-0.99,-0.887742718,-0.637742718,1,0,7,7,0.675651314,0.675651314,0.938571429,0.01,0.071428571,-1
142,2,1422,12,7,4.5,-1,Woman,4,2,2.01,0.01,-0.887742718,-0.637742718,1,0,6.5,7,0.175651314,0.675651314,0.938571429,0.01,1.071428571,3.12E-17
142,2,1422,13,1,5.5,-1,Woman,3,3,1.01,1.01,-0.887742718,-0.637742718,1,0,6.75,6.5,0.425651314,0.175651314,0.938571429,0.01,0.071428571,1
142,2,1422,14,2,6.5,-1,Woman,3,2,1.01,0.01,-0.887742718,-0.637742718,1,0,7,7,0.675651314,0.675651314,0.938571429,0.01,0.071428571,3.12E-17
143,1,1431,1,5,-6.5,1,Man,2,1,0.01,-0.99,-0.887742718,-1.012742718,0,1,7,7,0.675651314,0.675651314,-0.775714286,-0.918571429,0.785714286,-0.071428571
143,1,1431,2,6,-5.5,1,Man,1,1,-0.99,-0.99,-0.887742718,-1.012742718,0,1,7,7,0.675651314,0.675651314,-0.775714286,-0.918571429,-0.214285714,-0.071428571
143,1,1431,3,7,-4.5,1,Man,1,1,-0.99,-0.99,-0.887742718,-1.012742718,0,1,7,7,0.675651314,0.675651314,-0.775714286,-0.918571429,-0.214285714,-0.071428571
143,1,1431,4,1,-3.5,1,Man,2,1,0.01,-0.99,-0.887742718,-1.012742718,0,1,6.25,7,-0.074348686,0.675651314,-0.775714286,-0.918571429,0.785714286,-0.071428571
143,1,1431,5,2,-2.5,1,Man,2,2,0.01,0.01,-0.887742718,-1.012742718,0,1,7,5,0.675651314,-1.324348686,-0.775714286,-0.918571429,0.785714286,0.928571429
143,1,1431,6,3,-1.5,1,Man,1,1,-0.99,-0.99,-0.887742718,-1.012742718,0,1,7,7,0.675651314,0.675651314,-0.775714286,-0.918571429,-0.214285714,-0.071428571
143,1,1431,7,4,-0.5,1,Man,1,1,-0.99,-0.99,-0.887742718,-1.012742718,0,1,7,7,0.675651314,0.675651314,-0.775714286,-0.918571429,-0.214285714,-0.071428571
143,1,1431,8,5,0.5,1,Man,1,1,-0.99,-0.99,-0.887742718,-1.012742718,0,1,7,7,0.675651314,0.675651314,-0.775714286,-0.918571429,-0.214285714,-0.071428571
143,1,1431,9,6,1.5,1,Man,1,1,-0.99,-0.99,-0.887742718,-1.012742718,0,1,7,7,0.675651314,0.675651314,-0.775714286,-0.918571429,-0.214285714,-0.071428571
143,1,1431,10,7,2.5,1,Man,1,1,-0.99,-0.99,-0.887742718,-1.012742718,0,1,7,7,0.675651314,0.675651314,-0.775714286,-0.918571429,-0.214285714,-0.071428571
143,1,1431,11,1,3.5,1,Man,1,1,-0.99,-0.99,-0.887742718,-1.012742718,0,1,7,7,0.675651314,0.675651314,-0.775714286,-0.918571429,-0.214285714,-0.071428571
143,1,1431,12,2,4.5,1,Man,1,1,-0.99,-0.99,-0.887742718,-1.012742718,0,1,7,7,0.675651314,0.675651314,-0.775714286,-0.918571429,-0.214285714,-0.071428571
143,1,1431,13,3,5.5,1,Man,1,1,-0.99,-0.99,-0.887742718,-1.012742718,0,1,7,7,0.675651314,0.675651314,-0.775714286,-0.918571429,-0.214285714,-0.071428571
143,1,1431,14,4,6.5,1,Man,1,1,-0.99,-0.99,-0.887742718,-1.012742718,0,1,7,7,0.675651314,0.675651314,-0.775714286,-0.918571429,-0.214285714,-0.071428571
143,2,1432,1,5,-6.5,-1,Woman,1,2,-0.99,0.01,-1.012742718,-0.887742718,1,0,7,7,0.675651314,0.675651314,-0.918571429,-0.775714286,-0.071428571,0.785714286
143,2,1432,2,6,-5.5,-1,Woman,1,1,-0.99,-0.99,-1.012742718,-0.887742718,1,0,7,7,0.675651314,0.675651314,-0.918571429,-0.775714286,-0.071428571,-0.214285714
143,2,1432,3,7,-4.5,-1,Woman,1,1,-0.99,-0.99,-1.012742718,-0.887742718,1,0,7,7,0.675651314,0.675651314,-0.918571429,-0.775714286,-0.071428571,-0.214285714
143,2,1432,4,1,-3.5,-1,Woman,1,2,-0.99,0.01,-1.012742718,-0.887742718,1,0,7,6.25,0.675651314,-0.074348686,-0.918571429,-0.775714286,-0.071428571,0.785714286
143,2,1432,5,2,-2.5,-1,Woman,2,2,0.01,0.01,-1.012742718,-0.887742718,1,0,5,7,-1.324348686,0.675651314,-0.918571429,-0.775714286,0.928571429,0.785714286
143,2,1432,6,3,-1.5,-1,Woman,1,1,-0.99,-0.99,-1.012742718,-0.887742718,1,0,7,7,0.675651314,0.675651314,-0.918571429,-0.775714286,-0.071428571,-0.214285714
143,2,1432,7,4,-0.5,-1,Woman,1,1,-0.99,-0.99,-1.012742718,-0.887742718,1,0,7,7,0.675651314,0.675651314,-0.918571429,-0.775714286,-0.071428571,-0.214285714
143,2,1432,8,5,0.5,-1,Woman,1,1,-0.99,-0.99,-1.012742718,-0.887742718,1,0,7,7,0.675651314,0.675651314,-0.918571429,-0.775714286,-0.071428571,-0.214285714
143,2,1432,9,6,1.5,-1,Woman,1,1,-0.99,-0.99,-1.012742718,-0.887742718,1,0,7,7,0.675651314,0.675651314,-0.918571429,-0.775714286,-0.071428571,-0.214285714
143,2,1432,10,7,2.5,-1,Woman,1,1,-0.99,-0.99,-1.012742718,-0.887742718,1,0,7,7,0.675651314,0.675651314,-0.918571429,-0.775714286,-0.071428571,-0.214285714
143,2,1432,11,1,3.5,-1,Woman,1,1,-0.99,-0.99,-1.012742718,-0.887742718,1,0,7,7,0.675651314,0.675651314,-0.918571429,-0.775714286,-0.071428571,-0.214285714
143,2,1432,12,2,4.5,-1,Woman,1,1,-0.99,-0.99,-1.012742718,-0.887742718,1,0,7,7,0.675651314,0.675651314,-0.918571429,-0.775714286,-0.071428571,-0.214285714
143,2,1432,13,3,5.5,-1,Woman,1,1,-0.99,-0.99,-1.012742718,-0.887742718,1,0,7,7,0.675651314,0.675651314,-0.918571429,-0.775714286,-0.071428571,-0.214285714
143,2,1432,14,4,6.5,-1,Woman,1,1,-0.99,-0.99,-1.012742718,-0.887742718,1,0,7,7,0.675651314,0.675651314,-0.918571429,-0.775714286,-0.071428571,-0.214285714
144,1,1441,1,5,-6.5,1,Man,2,1,0.01,-0.99,0.112257282,-1.387742718,0,1,6.75,6.75,0.425651314,0.425651314,0.295714286,-0.632857143,-0.285714286,-0.357142857
144,1,1441,2,6,-5.5,1,Man,4,2,2.01,0.01,0.112257282,-1.387742718,0,1,6.5,6.75,0.175651314,0.425651314,0.295714286,-0.632857143,1.714285714,0.642857143
144,1,1441,3,7,-4.5,1,Man,3,2,1.01,0.01,0.112257282,-1.387742718,0,1,5.75,6.25,-0.574348686,-0.074348686,0.295714286,-0.632857143,0.714285714,0.642857143
144,1,1441,4,1,-3.5,1,Man,4,2,2.01,0.01,0.112257282,-1.387742718,0,1,5.5,7,-0.824348686,0.675651314,0.295714286,-0.632857143,1.714285714,0.642857143
144,1,1441,5,2,-2.5,1,Man,1,1,-0.99,-0.99,0.112257282,-1.387742718,0,1,6.25,6.5,-0.074348686,0.175651314,0.295714286,-0.632857143,-1.285714286,-0.357142857
144,1,1441,6,3,-1.5,1,Man,2,1,0.01,-0.99,0.112257282,-1.387742718,0,1,6.25,6.5,-0.074348686,0.175651314,0.295714286,-0.632857143,-0.285714286,-0.357142857
144,1,1441,7,4,-0.5,1,Man,1,1,-0.99,-0.99,0.112257282,-1.387742718,0,1,6.5,6.75,0.175651314,0.425651314,0.295714286,-0.632857143,-1.285714286,-0.357142857
144,1,1441,8,5,0.5,1,Man,4,1,2.01,-0.99,0.112257282,-1.387742718,0,1,7,6.75,0.675651314,0.425651314,0.295714286,-0.632857143,1.714285714,-0.357142857
144,1,1441,9,6,1.5,1,Man,1,1,-0.99,-0.99,0.112257282,-1.387742718,0,1,6.75,7,0.425651314,0.675651314,0.295714286,-0.632857143,-1.285714286,-0.357142857
144,1,1441,10,7,2.5,1,Man,1,1,-0.99,-0.99,0.112257282,-1.387742718,0,1,6.25,6.75,-0.074348686,0.425651314,0.295714286,-0.632857143,-1.285714286,-0.357142857
144,1,1441,11,1,3.5,1,Man,2,1,0.01,-0.99,0.112257282,-1.387742718,0,1,5.75,7,-0.574348686,0.675651314,0.295714286,-0.632857143,-0.285714286,-0.357142857
144,1,1441,12,2,4.5,1,Man,2,2,0.01,0.01,0.112257282,-1.387742718,0,1,6.5,6.75,0.175651314,0.425651314,0.295714286,-0.632857143,-0.285714286,0.642857143
144,1,1441,13,3,5.5,1,Man,4,2,2.01,0.01,0.112257282,-1.387742718,0,1,6.5,7,0.175651314,0.675651314,0.295714286,-0.632857143,1.714285714,0.642857143
144,1,1441,14,4,6.5,1,Man,1,1,-0.99,-0.99,0.112257282,-1.387742718,0,1,7,7,0.675651314,0.675651314,0.295714286,-0.632857143,-1.285714286,-0.357142857
144,2,1442,1,5,-6.5,-1,Woman,1,2,-0.99,0.01,-1.387742718,0.112257282,1,0,6.75,6.75,0.425651314,0.425651314,-0.632857143,0.295714286,-0.357142857,-0.285714286
144,2,1442,2,6,-5.5,-1,Woman,2,4,0.01,2.01,-1.387742718,0.112257282,1,0,6.75,6.5,0.425651314,0.175651314,-0.632857143,0.295714286,0.642857143,1.714285714
144,2,1442,3,7,-4.5,-1,Woman,2,3,0.01,1.01,-1.387742718,0.112257282,1,0,6.25,5.75,-0.074348686,-0.574348686,-0.632857143,0.295714286,0.642857143,0.714285714
144,2,1442,4,1,-3.5,-1,Woman,2,4,0.01,2.01,-1.387742718,0.112257282,1,0,7,5.5,0.675651314,-0.824348686,-0.632857143,0.295714286,0.642857143,1.714285714
144,2,1442,5,2,-2.5,-1,Woman,1,1,-0.99,-0.99,-1.387742718,0.112257282,1,0,6.5,6.25,0.175651314,-0.074348686,-0.632857143,0.295714286,-0.357142857,-1.285714286
144,2,1442,6,3,-1.5,-1,Woman,1,2,-0.99,0.01,-1.387742718,0.112257282,1,0,6.5,6.25,0.175651314,-0.074348686,-0.632857143,0.295714286,-0.357142857,-0.285714286
144,2,1442,7,4,-0.5,-1,Woman,1,1,-0.99,-0.99,-1.387742718,0.112257282,1,0,6.75,6.5,0.425651314,0.175651314,-0.632857143,0.295714286,-0.357142857,-1.285714286
144,2,1442,8,5,0.5,-1,Woman,1,4,-0.99,2.01,-1.387742718,0.112257282,1,0,6.75,7,0.425651314,0.675651314,-0.632857143,0.295714286,-0.357142857,1.714285714
144,2,1442,9,6,1.5,-1,Woman,1,1,-0.99,-0.99,-1.387742718,0.112257282,1,0,7,6.75,0.675651314,0.425651314,-0.632857143,0.295714286,-0.357142857,-1.285714286
144,2,1442,10,7,2.5,-1,Woman,1,1,-0.99,-0.99,-1.387742718,0.112257282,1,0,6.75,6.25,0.425651314,-0.074348686,-0.632857143,0.295714286,-0.357142857,-1.285714286
144,2,1442,11,1,3.5,-1,Woman,1,2,-0.99,0.01,-1.387742718,0.112257282,1,0,7,5.75,0.675651314,-0.574348686,-0.632857143,0.295714286,-0.357142857,-0.285714286
144,2,1442,12,2,4.5,-1,Woman,2,2,0.01,0.01,-1.387742718,0.112257282,1,0,6.75,6.5,0.425651314,0.175651314,-0.632857143,0.295714286,0.642857143,-0.285714286
144,2,1442,13,3,5.5,-1,Woman,2,4,0.01,2.01,-1.387742718,0.112257282,1,0,7,6.5,0.675651314,0.175651314,-0.632857143,0.295714286,0.642857143,1.714285714
144,2,1442,14,4,6.5,-1,Woman,1,1,-0.99,-0.99,-1.387742718,0.112257282,1,0,7,7,0.675651314,0.675651314,-0.632857143,0.295714286,-0.357142857,-1.285714286
147,1,1471,1,5,-6.5,1,Man,1,2,-0.99,0.01,2.612257282,-0.512742718,0,1,6,5.75,-0.324348686,-0.574348686,0.26,0.01,-1.25,0
147,1,1471,2,6,-5.5,1,Man,3,3,1.01,1.01,2.612257282,-0.512742718,0,1,5.25,4.75,-1.074348686,-1.574348686,0.26,0.01,0.75,1
147,1,1471,3,7,-4.5,1,Man,2,2,0.01,0.01,2.612257282,-0.512742718,0,1,6,5.75,-0.324348686,-0.574348686,0.26,0.01,-0.25,0
147,1,1471,4,1,-3.5,1,Man,1,1,-0.99,-0.99,2.612257282,-0.512742718,0,1,7,5.75,0.675651314,-0.574348686,0.26,0.01,-1.25,-1
147,1,1471,5,2,-2.5,1,Man,1,1,-0.99,-0.99,2.612257282,-0.512742718,0,1,6,5.75,-0.324348686,-0.574348686,0.26,0.01,-1.25,-1
147,1,1471,6,3,-1.5,1,Man, ,2, ,0.01,2.612257282,-0.512742718,0,1,6,5.75,-0.324348686,-0.574348686,0.26,0.01, ,0
147,1,1471,7,4,-0.5,1,Man,4,3,2.01,1.01,2.612257282,-0.512742718,0,1,6.25,5.75,-0.074348686,-0.574348686,0.26,0.01,1.75,1
147,1,1471,8,5,0.5,1,Man,4,2,2.01,0.01,2.612257282,-0.512742718,0,1,6.25,6,-0.074348686,-0.324348686,0.26,0.01,1.75,0
147,1,1471,9,6,1.5,1,Man,4,2,2.01,0.01,2.612257282,-0.512742718,0,1,6,6,-0.324348686,-0.324348686,0.26,0.01,1.75,0
147,1,1471,10,7,2.5,1,Man,4,2,2.01,0.01,2.612257282,-0.512742718,0,1,7,6,0.675651314,-0.324348686,0.26,0.01,1.75,0
147,1,1471,11,1,3.5,1,Man,1,2,-0.99,0.01,2.612257282,-0.512742718,0,1,6.25,6,-0.074348686,-0.324348686,0.26,0.01,-1.25,0
147,1,1471,12,2,4.5,1,Man, ,2, ,0.01,2.612257282,-0.512742718,0,1,6.5,6,0.175651314,-0.324348686,0.26,0.01, ,0
147,1,1471,13,3,5.5,1,Man,1,2,-0.99,0.01,2.612257282,-0.512742718,0,1,6.75,6,0.425651314,-0.324348686,0.26,0.01,-1.25,0
147,1,1471,14,4,6.5,1,Man,1,2,-0.99,0.01,2.612257282,-0.512742718,0,1,6.75,6,0.425651314,-0.324348686,0.26,0.01,-1.25,0
147,2,1472,1,5,-6.5,-1,Woman,2,1,0.01,-0.99,-0.512742718,2.612257282,1,0,5.75,6,-0.574348686,-0.324348686,0.01,0.26,0,-1.25
147,2,1472,2,6,-5.5,-1,Woman,3,3,1.01,1.01,-0.512742718,2.612257282,1,0,4.75,5.25,-1.574348686,-1.074348686,0.01,0.26,1,0.75
147,2,1472,3,7,-4.5,-1,Woman,2,2,0.01,0.01,-0.512742718,2.612257282,1,0,5.75,6,-0.574348686,-0.324348686,0.01,0.26,0,-0.25
147,2,1472,4,1,-3.5,-1,Woman,1,1,-0.99,-0.99,-0.512742718,2.612257282,1,0,5.75,7,-0.574348686,0.675651314,0.01,0.26,-1,-1.25
147,2,1472,5,2,-2.5,-1,Woman,1,1,-0.99,-0.99,-0.512742718,2.612257282,1,0,5.75,6,-0.574348686,-0.324348686,0.01,0.26,-1,-1.25
147,2,1472,6,3,-1.5,-1,Woman,2, ,0.01, ,-0.512742718,2.612257282,1,0,5.75,6,-0.574348686,-0.324348686,0.01,0.26,0, 
147,2,1472,7,4,-0.5,-1,Woman,3,4,1.01,2.01,-0.512742718,2.612257282,1,0,5.75,6.25,-0.574348686,-0.074348686,0.01,0.26,1,1.75
147,2,1472,8,5,0.5,-1,Woman,2,4,0.01,2.01,-0.512742718,2.612257282,1,0,6,6.25,-0.324348686,-0.074348686,0.01,0.26,0,1.75
147,2,1472,9,6,1.5,-1,Woman,2,4,0.01,2.01,-0.512742718,2.612257282,1,0,6,6,-0.324348686,-0.324348686,0.01,0.26,0,1.75
147,2,1472,10,7,2.5,-1,Woman,2,4,0.01,2.01,-0.512742718,2.612257282,1,0,6,7,-0.324348686,0.675651314,0.01,0.26,0,1.75
147,2,1472,11,1,3.5,-1,Woman,2,1,0.01,-0.99,-0.512742718,2.612257282,1,0,6,6.25,-0.324348686,-0.074348686,0.01,0.26,0,-1.25
147,2,1472,12,2,4.5,-1,Woman,2, ,0.01, ,-0.512742718,2.612257282,1,0,6,6.5,-0.324348686,0.175651314,0.01,0.26,0, 
147,2,1472,13,3,5.5,-1,Woman,2,1,0.01,-0.99,-0.512742718,2.612257282,1,0,6,6.75,-0.324348686,0.425651314,0.01,0.26,0,-1.25
147,2,1472,14,4,6.5,-1,Woman,2,1,0.01,-0.99,-0.512742718,2.612257282,1,0,6,6.75,-0.324348686,0.425651314,0.01,0.26,0,-1.25
148,1,1481,1,5,-6.5,1,Man,2,2,0.01,0.01,1.737257282,0.112257282,0,1,5,5.75,-1.324348686,-0.574348686,0.295714286,-0.061428571,-0.285714286,0.071428571
148,1,1481,2,6,-5.5,1,Man,3,1,1.01,-0.99,1.737257282,0.112257282,0,1,5.5,6.25,-0.824348686,-0.074348686,0.295714286,-0.061428571,0.714285714,-0.928571429
148,1,1481,3,7,-4.5,1,Man,2,1,0.01,-0.99,1.737257282,0.112257282,0,1,5,6.25,-1.324348686,-0.074348686,0.295714286,-0.061428571,-0.285714286,-0.928571429
148,1,1481,4,1,-3.5,1,Man,2,2,0.01,0.01,1.737257282,0.112257282,0,1,5.5,5.25,-0.824348686,-1.074348686,0.295714286,-0.061428571,-0.285714286,0.071428571
148,1,1481,5,2,-2.5,1,Man,3,5,1.01,3.01,1.737257282,0.112257282,0,1,4.5,5.5,-1.824348686,-0.824348686,0.295714286,-0.061428571,0.714285714,3.071428571
148,1,1481,6,3,-1.5,1,Man,2,1,0.01,-0.99,1.737257282,0.112257282,0,1,5.75,6,-0.574348686,-0.324348686,0.295714286,-0.061428571,-0.285714286,-0.928571429
148,1,1481,7,4,-0.5,1,Man,2,1,0.01,-0.99,1.737257282,0.112257282,0,1,4.75,6.25,-1.574348686,-0.074348686,0.295714286,-0.061428571,-0.285714286,-0.928571429
148,1,1481,8,5,0.5,1,Man,3,1,1.01,-0.99,1.737257282,0.112257282,0,1,3.75,6,-2.574348686,-0.324348686,0.295714286,-0.061428571,0.714285714,-0.928571429
148,1,1481,9,6,1.5,1,Man,2,3,0.01,1.01,1.737257282,0.112257282,0,1,4.75,6.25,-1.574348686,-0.074348686,0.295714286,-0.061428571,-0.285714286,1.071428571
148,1,1481,10,7,2.5,1,Man,2,2,0.01,0.01,1.737257282,0.112257282,0,1,5,6,-1.324348686,-0.324348686,0.295714286,-0.061428571,-0.285714286,0.071428571
148,1,1481,11,1,3.5,1,Man,3,2,1.01,0.01,1.737257282,0.112257282,0,1,5.75,6.75,-0.574348686,0.425651314,0.295714286,-0.061428571,0.714285714,0.071428571
148,1,1481,12,2,4.5,1,Man,2,1,0.01,-0.99,1.737257282,0.112257282,0,1,5,6.25,-1.324348686,-0.074348686,0.295714286,-0.061428571,-0.285714286,-0.928571429
148,1,1481,13,3,5.5,1,Man,2,3,0.01,1.01,1.737257282,0.112257282,0,1,5.25,5.75,-1.074348686,-0.574348686,0.295714286,-0.061428571,-0.285714286,1.071428571
148,1,1481,14,4,6.5,1,Man,2,2,0.01,0.01,1.737257282,0.112257282,0,1,5.75,6,-0.574348686,-0.324348686,0.295714286,-0.061428571,-0.285714286,0.071428571
148,2,1482,1,5,-6.5,-1,Woman,2,2,0.01,0.01,0.112257282,1.737257282,1,0,5.75,5,-0.574348686,-1.324348686,-0.061428571,0.295714286,0.071428571,-0.285714286
148,2,1482,2,6,-5.5,-1,Woman,1,3,-0.99,1.01,0.112257282,1.737257282,1,0,6.25,5.5,-0.074348686,-0.824348686,-0.061428571,0.295714286,-0.928571429,0.714285714
148,2,1482,3,7,-4.5,-1,Woman,1,2,-0.99,0.01,0.112257282,1.737257282,1,0,6.25,5,-0.074348686,-1.324348686,-0.061428571,0.295714286,-0.928571429,-0.285714286
148,2,1482,4,1,-3.5,-1,Woman,2,2,0.01,0.01,0.112257282,1.737257282,1,0,5.25,5.5,-1.074348686,-0.824348686,-0.061428571,0.295714286,0.071428571,-0.285714286
148,2,1482,5,2,-2.5,-1,Woman,5,3,3.01,1.01,0.112257282,1.737257282,1,0,5.5,4.5,-0.824348686,-1.824348686,-0.061428571,0.295714286,3.071428571,0.714285714
148,2,1482,6,3,-1.5,-1,Woman,1,2,-0.99,0.01,0.112257282,1.737257282,1,0,6,5.75,-0.324348686,-0.574348686,-0.061428571,0.295714286,-0.928571429,-0.285714286
148,2,1482,7,4,-0.5,-1,Woman,1,2,-0.99,0.01,0.112257282,1.737257282,1,0,6.25,4.75,-0.074348686,-1.574348686,-0.061428571,0.295714286,-0.928571429,-0.285714286
148,2,1482,8,5,0.5,-1,Woman,1,3,-0.99,1.01,0.112257282,1.737257282,1,0,6,3.75,-0.324348686,-2.574348686,-0.061428571,0.295714286,-0.928571429,0.714285714
